# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 8.4500 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
20.00000000    SPT     PV   60.00   -72258620.3818  -311290066.0513    0.00825045    70.2229   0.00281189   -17.9804    0.00485571    24.7061    0.00353310
20.16666667   ALMA     PV   60.00  -164615816.4924  -145693863.5380    0.00187637   -70.5057   0.00115755    78.0180    0.00139965  -171.8712    0.00131011
20.16666667   ALMA    SPT   60.00   -87008449.6605   164011222.5480    0.00154239   -42.6164   0.00203882    24.0534    0.00077605  -160.0782    0.00097312
20.16666667     PV   ALMA   60.00   164615816.4924   145693863.5380    0.00223716   -55.7938   0.00142940   -54.5515    0.00097108    98.6053    0.00131011
20.16666667     PV    SPT   60.00    77607366.8319   309705086.0859    0.01139391   158.9221   0.00502970    34.6222    0.00063608  -171.6746    0.00353310
20.16666667    SPT   ALMA   60.00    87008449.6605  -164011222.5480    0.00202085   -75.7091   0.00059597    45.5680    0.00111732   -58.1460    0.00097312
20.16666667    SPT     PV   60.00   -77607366.8319  -309705086.0859    0.00701993   115.6550   0.01050087    57.2725    0.00272553   137.9684    0.00353310
20.33333333   ALMA    LMT   60.00    64684783.0678   -84685152.1731    0.00064338    -5.1900   0.00115643  -123.9564    0.00055523  -141.8237    0.00057571
20.33333333   ALMA     PV   60.00  -163583217.7122  -142222836.4987    0.00184998  -161.6611   0.00238746   -19.4156    0.00122625  -113.1300    0.00131011
20.33333333   ALMA    SPT   60.00   -80774834.4639   165785695.5209    0.00054569    93.0560   0.00278926  -161.4396    0.00085787  -154.4944    0.00097312
20.33333333    LMT   ALMA   60.00   -64684783.0678    84685152.1731    0.00008086   -50.8226   0.00021209    46.0339    0.00018688  -148.2794    0.00057571
20.33333333    LMT     PV   60.00  -228268000.7800   -57537684.3256    0.00289670  -128.5217   0.00106378   108.8507    0.00334607  -121.1526    0.00209021
20.33333333    LMT    SPT   60.00  -145459617.5317   250470847.6939    0.00197497  -137.9029   0.00085369   -24.7038    0.00320352    76.1104    0.00155257
20.33333333     PV   ALMA   60.00   163583217.7122   142222836.4987    0.00218204    75.1728   0.00276895    57.8781    0.00107373   128.7127    0.00131011
20.33333333     PV    LMT   60.00   228268000.7800    57537684.3256    0.00321094   -20.9192   0.00385938   -83.8662    0.00032067   155.3115    0.00209021
20.33333333     PV    SPT   60.00    82808383.2483   308008532.0196    0.00368847  -152.5691   0.00578632  -165.1946    0.00564110   -19.7970    0.00353310
20.33333333    SPT   ALMA   60.00    80774834.4639  -165785695.5209    0.00071303   124.7655   0.00152466    65.1955    0.00108547   174.3827    0.00097312
20.33333333    SPT    LMT   60.00   145459617.5317  -250470847.6939    0.00071958   138.6164   0.00145391  -126.3723    0.00223242    31.9754    0.00155257
20.33333333    SPT     PV   60.00   -82808383.2483  -308008532.0196    0.00516944  -100.8493   0.00488779    15.1972    0.00760522   -15.3437    0.00353310
20.50000000   ALMA    LMT   60.00    67080762.6329   -86078702.1970    0.00073499   -62.4906   0.00126153    94.1099    0.00057181     3.1237    0.00057571
20.50000000   ALMA     PV   60.00  -162239228.9796  -138776944.2059    0.00256005   -62.6569   0.00292551    79.1685    0.00197344     0.9296    0.00131011
20.50000000   ALMA    SPT   60.00   -74387459.7789   167426689.1335    0.00082875   -15.8895   0.00031283    29.5405    0.00041447     3.4923    0.00097312
20.50000000    LMT   ALMA   60.00   -67080762.6329    86078702.1970    0.00053511   -67.6939   0.00026885    81.3984    0.00146703    23.0461    0.00057571
20.50000000    LMT     PV   60.00  -229319991.6125   -52698242.0089    0.00325971   -47.1193   0.00257423   -76.6313    0.00339983   -39.2905    0.00209021
20.50000000    LMT    SPT   60.00  -141468222.4117   253505391.3305    0.00111070   -63.9448   0.00307798   100.9080    0.00206440   -99.6075    0.00155257
20.50000000     PV   ALMA   60.00   162239228.9796   138776944.2059    0.00370377  -107.6751   0.00083126   160.4897    0.00093072   154.9446    0.00131011
20.50000000     PV    LMT   60.00   229319991.6125    52698242.0089    0.00467307   -22.4474   0.00108383    93.9277    0.00317686   167.3987    0.00209021
20.50000000     PV    SPT   60.00    87851769.2007   306203633.3394    0.00166911   165.3436   0.00663266   -48.3535    0.00056181    59.7053    0.00353310
20.50000000    SPT   ALMA   60.00    74387459.7789  -167426689.1335    0.00126136   -32.9849   0.00041234   156.0311    0.00126065  -132.6244    0.00097312
20.50000000    SPT    LMT   60.00   141468222.4117  -253505391.3305    0.00195768   -15.2574   0.00128768    59.2575    0.00180093    30.1768    0.00155257
20.50000000    SPT     PV   60.00   -87851769.2007  -306203633.3394    0.00546418  -145.8510   0.00259435   -56.5392    0.00420841   140.6664    0.00353310
20.66666667   ALMA    LMT   60.00    69349050.1536   -87521581.4251    0.00039920   -60.7509   0.00049441  -119.0216    0.00044898    76.4335    0.00057571
20.66666667   ALMA    SPT   60.00   -67858484.3363   168931079.6612    0.00103464  -141.7675   0.00188767  -150.1553    0.00190610  -112.3726    0.00097312
20.66666667    LMT   ALMA   60.00   -69349050.1536    87521581.4251    0.00096756    27.0011   0.00163050   131.2649    0.00068243   169.8610    0.00057571
20.66666667    LMT    SPT   60.00  -137207534.4899   256452661.0863    0.00340799   168.3196   0.00240729  -102.9211    0.00236340   106.8151    0.00155257
20.66666667    SPT   ALMA   60.00    67858484.3363  -168931079.6612    0.00050117  -101.2098   0.00106423    16.2435    0.00116998    99.1088    0.00097312
20.66666667    SPT    LMT   60.00   137207534.4899  -256452661.0863    0.00210692  -137.6992   0.00411879   -66.4226    0.00340378    84.9595    0.00155257
20.83333333   ALMA    LMT   60.00    71485327.8158   -89011043.2548    0.00047307   171.0617   0.00127027  -163.2902    0.00060195  -117.2120    0.00057571
20.83333333   ALMA    SPT   60.00   -61200336.4120   170296003.4110    0.00103978   -26.6629   0.00070984  -146.0088    0.00141673  -118.4827    0.00097312
20.83333333    LMT   ALMA   60.00   -71485327.8158    89011043.2548    0.00058394  -122.7731   0.00073251   127.9447    0.00066257   119.0749    0.00057571
20.83333333    LMT    SPT   60.00  -132685664.2278   259307046.6659    0.00056408   -48.6698   0.00250075   133.7436    0.00322210   -26.3231    0.00155257
20.83333333    SPT   ALMA   60.00    61200336.4120  -170296003.4110    0.00179654   166.8060   0.00104903     8.2651    0.00062012  -136.7484    0.00097312
20.83333333    SPT    LMT   60.00   132685664.2278  -259307046.6659    0.00465647  -148.2281   0.00376931  -143.9827    0.00179347  -121.3238    0.00155257
21.00000000   ALMA    LMT   60.00    73485529.0935   -90544252.4108    0.00121913   113.9147   0.00064775   -57.7845    0.00087894   135.5059    0.00057571
21.00000000   ALMA    SPT   60.00   -54425690.1689   171518862.1732    0.00328371  -141.0999   0.00050716  -173.6512    0.00196265   -17.9553    0.00097312
21.00000000    LMT   ALMA   60.00   -73485529.0935    90544252.4108    0.00087291  -146.3887   0.00110316   148.9795    0.00128002  -160.7484    0.00057571
21.00000000    LMT    SPT   60.00  -127911219.2624   262063114.5840    0.00156474    68.9420   0.00207010   -27.8312    0.00079305  -172.3550    0.00155257
21.00000000    SPT   ALMA   60.00    54425690.1689  -171518862.1732    0.00045851   117.4057   0.00086771  -174.2775    0.00282573  -174.2780    0.00097312
21.00000000    SPT    LMT   60.00   127911219.2624  -262063114.5840    0.00035374  -107.4493   0.00109434  -114.5380    0.00113297     8.2168    0.00155257
21.16666667   ALMA    LMT   60.00    75345846.4900   -92118290.3424    0.00026484   160.4897   0.00027930  -101.2851    0.00051091   -26.7999    0.00057571
21.16666667   ALMA    SPT   60.00   -47547441.5312   172597328.1664    0.00207591    45.0718   0.00078264     4.3745    0.00131271   146.1600    0.00097312
21.16666667    LMT   ALMA   60.00   -75345846.4900    92118290.3424    0.00071665  -120.3737   0.00129974    -3.9495    0.00015601    79.2527    0.00057571
21.16666667    LMT    SPT   60.00  -122893288.0212   264715618.5088    0.00084604    69.6381   0.00232188   170.3452    0.00277470   -63.4164    0.00155257
21.16666667    SPT   ALMA   60.00    47547441.5312  -172597328.1664    0.00018323   -73.4173   0.00112195  -129.6723    0.00194997  -116.0592    0.00097312
21.16666667    SPT    LMT   60.00   122893288.0212  -264715618.5088    0.00194723    90.9638   0.00056899    59.0768    0.00179677  -163.3536    0.00155257
21.33333333   ALMA    LMT   60.00    77062738.7853   -93730160.7789    0.00007127     3.4156   0.00019750   -97.9005    0.00081226   -98.7846    0.00057571
21.33333333   ALMA    SPT   60.00   -40578683.6361   173529348.4695    0.00073061  -179.5398   0.00109072     2.8915    0.00106540  -174.9845    0.00097312
21.33333333    LMT   ALMA   60.00   -77062738.7853    93730160.7789    0.00045874  -161.0655   0.00075071    94.0011    0.00105476  -124.2053    0.00057571
21.33333333    LMT    SPT   60.00  -117641422.4214   267259509.2484    0.00164829    61.6394   0.00078370   -43.3556    0.00235926  -129.2794    0.00155257
21.33333333    SPT   ALMA   60.00    40578683.6361  -173529348.4695    0.00171207   -37.7402   0.00103498   -40.6385    0.00131191    99.5052    0.00097312
21.33333333    SPT    LMT   60.00   117641422.4214  -267259509.2484    0.00106494  -119.2261   0.00126423   -81.0331    0.00201926   -14.1943    0.00155257
21.50000000   ALMA    LMT   60.00    78632937.7774   -95376795.4332    0.00071660  -165.5738   0.00050953   131.5572    0.00060898    89.3355    0.00057571
21.50000000   ALMA    SPT   60.00   -33532681.9104   174313148.9287    0.00249493   136.5750   0.00121534  -165.0313    0.00048444   134.5839    0.00097312
21.50000000    LMT   ALMA   60.00   -78632937.7774    95376795.4332    0.00041273   124.3538   0.00017428    89.9670    0.00082734   -22.5924    0.00057571
21.50000000    LMT    SPT   60.00  -112165619.6878   269689944.3619    0.00262102     7.1999   0.00285704     1.2837    0.00197070   -46.1522    0.00155257
21.50000000    SPT   ALMA   60.00    33532681.9104  -174313148.9287    0.00146384  -174.6625   0.00043916   -27.5228    0.00044222  -119.0498    0.00097312
21.50000000    SPT    LMT   60.00   112165619.6878  -269689944.3619    0.00079492  -146.8468   0.00232693    96.3176    0.00506886   168.5690    0.00155257
21.66666667   ALMA    LMT   60.00    80053454.5032   -97055059.8428    0.00044000   159.7504   0.00014160   144.8761    0.00049360   142.6908    0.00057571
21.66666667   ALMA    SPT   60.00   -26422848.8188   174947237.5354    0.00130370    25.5465   0.00096444   -71.9458    0.00151686     5.8765    0.00097312
21.66666667    LMT   ALMA   60.00   -80053454.5032    97055059.8428    0.00060959  -148.6970   0.00071469   -74.5807    0.00045621   -38.1279    0.00057571
21.66666667    LMT    SPT   60.00  -106476303.3220   272002297.3782    0.00281400   108.8108   0.00149766  -119.2446    0.00213064   -49.5908    0.00155257
21.66666667    SPT   ALMA   60.00    26422848.8188  -174947237.5354    0.00114425  -177.9706   0.00077125  -178.8789    0.00186855  -158.0648    0.00097312
21.66666667    SPT    LMT   60.00   106476303.3220  -272002297.3782    0.00196892   156.4508   0.00240774    27.8434    0.00321454   -71.7974    0.00155257
21.83333333   ALMA    LMT   60.00    81321584.9284   -98761759.3360    0.00061819   -64.0594   0.00039694    71.8240    0.00052938     8.0310    0.00057571
21.83333333   ALMA    SPT   60.00   -19262718.3327   175430407.2658    0.00133944     8.2912   0.00098143  -126.9884    0.00161278   -74.2498    0.00097312
21.83333333    LMT   ALMA   60.00   -81321584.9284    98761759.3360    0.00065451    43.6760   0.00052420    -0.4126    0.00114143   -93.6967    0.00057571
21.83333333    LMT    SPT   60.00  -100584303.2611   274192166.6018    0.00148278   -69.0352   0.00078922   111.6732    0.00146857    43.6748    0.00155257
21.83333333    SPT   ALMA   60.00    19262718.3327  -175430407.2658    0.00105863   129.0450   0.00151476  -153.2296    0.00256855   103.5557    0.00097312
21.83333333    SPT    LMT   60.00   100584303.2611  -274192166.6018    0.00220682  -106.6731   0.00178820    86.9932    0.00097443   160.2285    0.00155257
22.00000000   ALMA    LMT   60.00    82434915.0947  -100493645.1132    0.00076731  -177.8783   0.00095026   126.4938    0.00073881  -112.8031    0.00057571
22.00000000   ALMA    SPT   60.00   -12065920.1674   175761738.3790    0.00212234  -152.5325   0.00179809     4.2097    0.00147479    67.2322    0.00097312
22.00000000    LMT   ALMA   60.00   -82434915.0947   100493645.1132    0.00046137   102.3219   0.00032595  -141.1428    0.00041390    11.3451    0.00057571
22.00000000    LMT    SPT   60.00   -94500835.2622   276255383.4922    0.00253525   -28.2139   0.00283621   -73.7793    0.00192755    41.6001    0.00155257
22.00000000    SPT   ALMA   60.00    12065920.1674  -175761738.3790    0.00136094   -22.4243   0.00131004    37.2981    0.00140526    37.6259    0.00097312
22.00000000    SPT    LMT   60.00    94500835.2622  -276255383.4922    0.00388104    52.1106   0.00413236  -121.4909    0.00168301   143.1256    0.00155257
22.16666667   ALMA    LMT   60.00    83391325.7148  -102247420.4315    0.00011301   136.0775   0.00104956   -68.4835    0.00056306  -173.7835    0.00057571
22.16666667   ALMA    SMT   60.00   100031035.5479  -118352795.5913    0.00289689    91.5390   0.00248253  -155.1151    0.00242324  -127.7800    0.00265388
22.16666667   ALMA    SPT   60.00    -4846153.8374   175940600.1673    0.00131613     7.8678   0.00147011   166.8960    0.00072765   133.7535    0.00097312
22.16666667    LMT   ALMA   60.00   -83391325.7148   102247420.4315    0.00072759     8.4268   0.00036047    -8.4270    0.00096545  -106.0336    0.00057571
22.16666667    LMT    SMT   60.00    16639709.8331   -16105375.1598    0.01297245     0.6824   0.00157370   146.7674    0.00874298    84.0078    0.00423413
22.16666667    LMT    SPT   60.00   -88237479.5522   278188020.5987    0.00114572   -81.9778   0.00006564   148.6744    0.00209559   -28.3311    0.00155257
22.16666667    SMT   ALMA   60.00  -100031035.5479   118352795.5913    0.00232854   -70.8233   0.00691516    27.5139    0.00582541    -4.4373    0.00265388
22.16666667    SMT    LMT   60.00   -16639709.8331    16105375.1598    0.01073531   -25.0533   0.00481127   -57.4262    0.00594660   119.9138    0.00423413
22.16666667    SMT    SPT   60.00  -104877189.3853   294293395.7586    0.01103825   115.2818   0.02225538   -81.2934    0.00892107  -144.9029    0.00715699
22.16666667    SPT   ALMA   60.00     4846153.8374  -175940600.1673    0.00062001    58.0184   0.00078884    82.4207    0.00109521    29.3928    0.00097312
22.16666667    SPT    LMT   60.00    88237479.5522  -278188020.5987    0.00081006    78.9741   0.00501184   -83.0423    0.00154259    26.2742    0.00155257
22.16666667    SPT    SMT   60.00   104877189.3853  -294293395.7586    0.00364068  -152.6451   0.00499063   145.2948    0.01043028    50.7868    0.00715699
22.33333333   ALMA    LMT   60.00    84188996.2068  -104019746.8798    0.00055368    -4.1310   0.00046744  -163.2692    0.00089568  -104.0182    0.00057571
22.33333333   ALMA    SMT   60.00   102391122.8292  -120493608.6707    0.00092833   171.6730   0.00366294    14.0114    0.00947626    86.9680    0.00265388
22.33333333   ALMA    SPT   60.00     2382837.4220   175966652.1570    0.00072119  -113.6336   0.00066189   132.4845    0.00075321    28.2641    0.00097312
22.33333333    LMT   ALMA   60.00   -84188996.2068   104019746.8798    0.00018515   -89.3474   0.00023177  -161.6661    0.00053502  -145.9880    0.00057571
22.33333333    LMT    SMT   60.00    18202126.6224   -16473861.7909    0.01418880     1.5906   0.00588457    64.3044    0.00620003    61.5607    0.00423413
22.33333333    LMT    SPT   60.00   -81806158.7848   279986399.0368    0.00170943    85.0345   0.00387986   -74.9610    0.00248905  -116.6192    0.00155257
22.33333333    SMT   ALMA   60.00  -102391122.8292   120493608.6707    0.00503862    31.5850   0.00492232   -17.9928    0.00192556   -59.9745    0.00265388
22.33333333    SMT    LMT   60.00   -18202126.6224    16473861.7909    0.00659795  -174.5545   0.00258653    64.1112    0.00133950   100.6829    0.00423413
22.33333333    SMT    SPT   60.00  -100008285.4072   296460260.8277    0.00488493  -128.3448   0.00273984   -63.6848    0.01544428   117.3933    0.00715699
22.33333333    SPT   ALMA   60.00    -2382837.4220  -175966652.1570    0.00121509    91.5525   0.00060199   -51.2581    0.00081188  -156.8146    0.00097312
22.33333333    SPT    LMT   60.00    81806158.7848  -279986399.0368    0.00072902   -78.5201   0.00236434  -171.9283    0.00203414  -128.2001    0.00155257
22.33333333    SPT    SMT   60.00   100008285.4072  -296460260.8277    0.00360343    23.0493   0.00623475   141.0360    0.00607113  -174.5148    0.00715699
22.50000000   ALMA    LMT   60.00    84826408.1595  -105807250.7341    0.00126183   173.8468   0.00044702    13.0256    0.00070224    19.4782    0.00057571
22.50000000   ALMA    SMT   60.00   104556302.7886  -122682280.8945    0.00118125   -51.2954   0.00031653   -71.0382    0.00078235   -15.4934    0.00265388
22.50000000   ALMA    SPT   60.00     9607292.8149   175839844.7569    0.00037215   149.9629   0.00093412  -141.6520    0.00207424   -11.3047    0.00097312
22.50000000    LMT   ALMA   60.00   -84826408.1595   105807250.7341    0.00130823  -149.9906   0.00046413   136.6405    0.00059757    14.0050    0.00057571
22.50000000    LMT    SMT   60.00    19729894.6291   -16875030.1604    0.00511607    52.3903   0.00332890    80.7186    0.00569947   -73.0888    0.00423413
22.50000000    LMT    SPT   60.00   -75219115.3446   281647095.4910    0.00149889  -138.1943   0.00137509  -161.7468    0.00186383  -139.9428    0.00155257
22.50000000    SMT   ALMA   60.00  -104556302.7886   122682280.8945    0.00363745   -14.3854   0.00081340   164.0319    0.00216214     7.4072    0.00265388
22.50000000    SMT    LMT   60.00   -19729894.6291    16875030.1604    0.00735187    30.2651   0.00090231    31.0393    0.00238004   156.6717    0.00423413
22.50000000    SMT    SPT   60.00   -94949009.9737   298522125.6513    0.01746158  -106.3968   0.01084189   -89.6088    0.00331912  -142.3405    0.00715699
22.50000000    SPT   ALMA   60.00    -9607292.8149  -175839844.7569    0.00117093    21.9874   0.00056121   -94.9766    0.00096518   -80.9722    0.00097312
22.50000000    SPT    LMT   60.00    75219115.3446  -281647095.4910    0.00273798    11.8860   0.00200213    74.8891    0.00112844   -45.0747    0.00155257
22.50000000    SPT    SMT   60.00    94949009.9737  -298522125.6513    0.00960278   -51.1669   0.00707863   -73.3892    0.00332087   -42.2592    0.00715699
22.66666667   ALMA    LMT   60.00    85302348.2230  -107606529.3791    0.00031580   -70.5500   0.00055416   -96.1795    0.00065965  -127.9273    0.00057571
22.66666667   ALMA    SMT   60.00   106522453.8830  -124914646.0006    0.00259179     7.9996   0.00505432  -131.1346    0.00205469   -96.6216    0.00265388
22.66666667   ALMA    SPT   60.00    16813460.1799   175560419.3519    0.00058233   -57.3363   0.00040722    72.3085    0.00160456   139.6496    0.00097312
22.66666667    LMT   ALMA   60.00   -85302348.2230   107606529.3791    0.00057974   -53.6901   0.00016971   103.4404    0.00074012  -164.9786    0.00057571
22.66666667    LMT    SMT   60.00    21220105.6600   -17308116.6215    0.00277758   143.7252   0.00732339   -84.9193    0.00153444  -152.0363    0.00423413
22.66666667    LMT    SPT   60.00   -68488888.0432   283166948.7310    0.00194667   -16.4342   0.00351641   174.6028    0.00324529    25.6801    0.00155257
22.66666667    SMT   ALMA   60.00  -106522453.8830   124914646.0006    0.00264747    18.2419   0.00639213   -24.0765    0.00307257   106.1003    0.00265388
22.66666667    SMT    LMT   60.00   -21220105.6600    17308116.6215    0.01010279   -11.7483   0.00584335    15.0125    0.00593680   -26.1539    0.00423413
22.66666667    SMT    SPT   60.00   -89708993.7032   300475065.3525    0.00888861   -53.7938   0.00797081    57.5714    0.01010451    15.9968    0.00715699
22.66666667    SPT   ALMA   60.00   -16813460.1799  -175560419.3519    0.00118616   -22.4431   0.00168236  -170.7040    0.00089464    40.8046    0.00097312
22.66666667    SPT    LMT   60.00    68488888.0432  -283166948.7310    0.00306511  -166.1890   0.00059465  -172.7425    0.00372045   -67.4866    0.00155257
22.66666667    SPT    SMT   60.00    89708993.7032  -300475065.3525    0.00254855   -53.5202   0.00345559  -113.0206    0.00560849    12.1343    0.00715699
22.83333333   ALMA    LMT   60.00    85615910.4185  -109414157.7857    0.00025062  -162.2009   0.00048456   -15.8882    0.00065764  -137.1379    0.00057571
22.83333333   ALMA    SMT   60.00   108285833.4321  -127186454.5552    0.00433973   -77.1585   0.00141295    -7.5647    0.00171500  -175.6064    0.00265388
22.83333333   ALMA    SPT   60.00    23987622.1678   175128907.8443    0.00103013  -173.9104   0.00167028  -129.5104    0.00072768   -65.8641    0.00097312
22.83333333    LMT   ALMA   60.00   -85615910.4185   109414157.7857    0.00046203   145.6751   0.00054367   -56.7654    0.00073920  -154.4276    0.00057571
22.83333333    LMT    SMT   60.00    22669923.0137   -17772296.7695    0.00725857  -140.7237   0.00746582    46.7504    0.00792166  -155.8089    0.00423413
22.83333333    LMT    SPT   60.00   -61628288.2507   284543065.6300    0.00184635   -57.4073   0.00359081   100.9538    0.00267279    21.7344    0.00155257
22.83333333    SMT   ALMA   60.00  -108285833.4321   127186454.5552    0.00238765  -171.7976   0.00325473  -138.4408    0.00358761  -118.2551    0.00265388
22.83333333    SMT    LMT   60.00   -22669923.0137    17772296.7695    0.00506650   108.8335   0.00147255  -132.1463    0.00350837   -77.3011    0.00423413
22.83333333    SMT    SPT   60.00   -84298211.2644   302315362.3995    0.01036703    78.3720   0.01318492   -68.1955    0.01362222   -90.8254    0.00715699
22.83333333    SPT   ALMA   60.00   -23987622.1678  -175128907.8443    0.00062870    70.6688   0.00134350   -85.8286    0.00161279  -113.3501    0.00097312
22.83333333    SPT    LMT   60.00    61628288.2507  -284543065.6300    0.00112334   -62.1906   0.00186744  -120.3986    0.00241073     5.2534    0.00155257
22.83333333    SPT    SMT   60.00    84298211.2644  -302315362.3995    0.00398650    40.7200   0.00874558  -124.6559    0.00370630   -73.3932    0.00715699
23.00000000   ALMA    LMT   60.00    85766497.8623  -111226695.0305    0.00052742  -167.4732   0.00122476    49.2068    0.00094924    30.7052    0.00057571
23.00000000   ALMA    SMT   60.00   109843084.7428  -129493382.0417    0.00279013   112.3824   0.00062305    64.9641    0.00538338   -60.8925    0.00265388
23.00000000   ALMA    SPT   60.00    31116122.3535   174546131.6406    0.00157698     7.7692   0.00076774    61.1154    0.00102855  -114.7919    0.00097312
23.00000000    LMT   ALMA   60.00   -85766497.8623   111226695.0305    0.00036566    88.3257   0.00067189   142.0513    0.00097515   133.6029    0.00057571
23.00000000    LMT    SMT   60.00    24076586.8804   -18266687.0112    0.00644228   -35.8276   0.00502569  -168.7948    0.00769883   -47.2597    0.00423413
23.00000000    LMT    SPT   60.00   -54650375.5088   285772826.6711    0.00322464    84.7707   0.00363121   158.3372    0.00204105    98.7948    0.00155257
23.00000000    SMT   ALMA   60.00  -109843084.7428   129493382.0417    0.00340766     7.3771   0.00159916   -57.8295    0.00406226  -111.6359    0.00265388
23.00000000    SMT    LMT   60.00   -24076586.8804    18266687.0112    0.01020745    57.4623   0.00560660   -80.5443    0.00707836   154.6995    0.00423413
23.00000000    SMT    SPT   60.00   -78726962.3893   304039513.6823    0.00398661    64.8898   0.01448764  -158.0804    0.00771694   -19.7228    0.00715699
23.00000000    SPT   ALMA   60.00   -31116122.3535  -174546131.6406    0.00041539    95.7566   0.00141278   104.2784    0.00039252   -19.3510    0.00097312
23.00000000    SPT    LMT   60.00    54650375.5088  -285772826.6711    0.00119816  -162.0091   0.00122382   121.4385    0.00320344    -3.5495    0.00155257
23.00000000    SPT    SMT   60.00    78726962.3893  -304039513.6823    0.00989298  -170.4701   0.00395546    -9.0032    0.02257646  -110.1602    0.00715699
23.16666667   ALMA    LMT   60.00    85753823.9029  -113040690.8458    0.00098056   -72.9640   0.00036878   -73.9889    0.00059738  -117.0354    0.00057571
23.16666667   ALMA    SMT   60.00   111191243.4985  -131831037.0923    0.00086100  -167.0885   0.00411376    92.7692    0.00378848   -65.1437    0.00265388
23.16666667   ALMA    SPT   60.00    38185391.2318   173813200.0886    0.00097515   -44.9537   0.00133767   -91.5999    0.00218024   -40.3694    0.00097312
23.16666667    LMT   ALMA   60.00   -85753823.9029   113040690.8458    0.00114251   143.3558   0.00070841   156.5230    0.00059748  -102.6037    0.00057571
23.16666667    LMT    SMT   60.00    25437419.5957   -18790346.2466    0.00771063   110.4592   0.00312236  -158.5073    0.00162215   -35.8438    0.00423413
23.16666667    LMT    SPT   60.00   -47568432.6710   286853890.9343    0.00175230    11.4821   0.00192896   -41.8184    0.00033765   -21.3151    0.00155257
23.16666667    SMT   ALMA   60.00  -111191243.4985   131831037.0923    0.00242254   108.0729   0.00313557   -93.8247    0.00240478    99.4325    0.00265388
23.16666667    SMT    LMT   60.00   -25437419.5957    18790346.2466    0.00808736   -70.5861   0.00051408   -11.3206    0.00166424   118.5314    0.00423413
23.16666667    SMT    SPT   60.00   -73005852.2667   305644237.1809    0.02199402  -119.0787   0.00669939    37.4348    0.00418282   -49.7038    0.00715699
23.16666667    SPT   ALMA   60.00   -38185391.2318  -173813200.0886    0.00017598  -157.7791   0.00103101    12.1555    0.00195002    -3.8254    0.00097312
23.16666667    SPT    LMT   60.00    47568432.6710  -286853890.9343    0.00359900   -95.3792   0.00270349   -17.9833    0.00186882    -9.0526    0.00155257
23.16666667    SPT    SMT   60.00    73005852.2667  -305644237.1809    0.01215755  -135.2243   0.00579259    88.4236    0.00585002   -41.3749    0.00715699
23.33333333   ALMA    LMT   60.00    85577912.6657  -114852692.1874    0.00038097   -65.3601   0.00025235  -161.4674    0.00086514   149.1966    0.00057571
23.33333333   ALMA    SMT   60.00   112327743.4026  -134194969.8480    0.00651054  -162.7000   0.00120568  -149.4939    0.00281823   114.9363    0.00265388
23.33333333   ALMA    SPT   60.00    45181972.0476   172931508.3650    0.00023871   173.1654   0.00067379  -105.2586    0.00183567   -93.9230    0.00097312
23.33333333    LMT   ALMA   60.00   -85577912.6657   114852692.1874    0.00135706    74.1016   0.00114722   -75.0288    0.00174331   -43.4343    0.00057571
23.33333333    LMT    SMT   60.00    26749830.7369   -19342277.6605    0.00332331    21.2231   0.00759549   157.7700    0.00196637   140.5009    0.00423413
23.33333333    LMT    SPT   60.00   -40395940.6181   287784200.5525    0.00386587     1.1546   0.00379833    95.9210    0.00220747   129.7538    0.00155257
23.33333333    SMT   ALMA   60.00  -112327743.4026   134194969.8480    0.00567451    91.2327   0.00307346    62.0350    0.00258155   -73.7408    0.00265388
23.33333333    SMT    LMT   60.00   -26749830.7369    19342277.6605    0.01015639   -84.6275   0.00715880   106.5060    0.00147860   -69.3791    0.00423413
23.33333333    SMT    SPT   60.00   -67145771.3550   307126478.2130    0.00961727  -156.6733   0.00826315   168.9220    0.00739449  -108.2452    0.00715699
23.33333333    SPT   ALMA   60.00   -45181972.0476  -172931508.3650    0.00024427   -13.5715   0.00107905   172.6461    0.00127979  -157.4542    0.00097312
23.33333333    SPT    LMT   60.00    40395940.6181  -287784200.5525    0.00118139    23.5920   0.00174081    66.4237    0.00094048    11.1309    0.00155257
23.33333333    SPT    SMT   60.00    67145771.3550  -307126478.2130    0.01500576    45.1724   0.00651169    28.4579    0.00500942   -47.1062    0.00715699
23.50000000   ALMA    LMT   60.00    85239099.0078  -116659249.8080    0.00058670    98.6436   0.00124625  -132.1562    0.00085841   -94.3312    0.00057571
23.50000000   ALMA    SMT   60.00   113250421.0628  -136580680.4282    0.00402111   -93.7325   0.00020441  -143.2003    0.00110577   146.7933    0.00265388
23.50000000   ALMA    SPT   60.00    52092546.4116   171902734.8203    0.00193086    33.0466   0.00164923    -4.3664    0.00229406   161.9013    0.00097312
23.50000000    LMT   ALMA   60.00   -85239099.0078   116659249.8080    0.00131158    42.9715   0.00037602   154.2578    0.00018438   -93.8508    0.00057571
